country,year,iso_code,population,gdp,primary_energy_consumption,fossil_fuel_consumption,coal_consumption,oil_consumption,gas_consumption,low_carbon_consumption,nuclear_consumption,renewables_consumption,hydro_consumption,solar_consumption,wind_consumption,biofuel_consumption,other_renewable_consumption,calc_fossil_share_energy,calc_coal_share_energy,calc_oil_share_energy,calc_gas_share_energy,calc_low_carbon_share_energy,calc_nuclear_share_energy,calc_renewables_share_energy,calc_hydro_share_energy,calc_solar_share_energy,calc_wind_share_energy,calc_biofuel_share_energy,calc_other_renewable_share_energy
Libya,2021,LBY,6735280,104883159040,190.409,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Libya,2022,LBY,6812344,91444477952,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lithuania,2015,LTU,2963764,67539656704,64.112,58.576,2.121,32.417,24.038,5.536,0,5.536,0.941,0.197,2.182,0.79,1.425,91.36511105565262,3.3082730222111305,50.56307711504867,37.493760918392816,8.634888944347392,0,8.634888944347392,1.467743948090841,0.30727476915398055,3.4034190167207385,1.232218617419516,2.222672822560519
Lithuania,2016,LTU,2933676,69240913920,65.726,59.23,2.149,35.662,21.419,6.497,0,6.497,1.215,0.178,3.041,0.66,1.402,90.11654444207771,3.26963454340748,54.258588686364604,32.58832121230563,9.884977025834525,0,9.884977025834525,1.8485835133737032,0.2708212883790281,4.626783921127103,1.0041688220795424,2.1330980129629062
Lithuania,2017,LTU,2904452,72206131200,69.15,61.296,2.304,36.703,22.289,7.854,0,7.854,1.603,0.181,3.629,0.833,1.608,88.64208242950107,3.331887201735358,53.07736804049168,32.23282718727404,11.357917570498914,0,11.357917570498914,2.318148951554591,0.26174981923355023,5.2480115690527835,1.2046276211135212,2.3253796095444685
Lithuania,2018,LTU,2876128,75089600512,70.969,63.933,2.459,39.088,22.387,7.036,0,7.036,1.14,0.229,3.029,0.904,1.733,90.08581211514888,3.4648931223491948,55.077569079457234,31.54475897927264,9.914187884851131,0,9.914187884851131,1.606335160422156,0.32267609801462616,4.268060702560273,1.2737956008961662,2.4419112570277166
Lithuania,2019,LTU,2849083,78562639872,70.597,62.919,2.309,39.039,21.572,7.678,0,7.678,0.91,0.24,3.952,0.873,1.702,89.12418374718473,3.2706772242446567,55.298383784013495,30.55653922971231,10.875816252815277,0,10.875816252815277,1.2890066150119694,0.33995778857458536,5.597971585194839,1.2365964559400542,2.410867317308101
Lithuania,2020,LTU,2820269,78545272832,70.294,62,1.801,36.594,23.605,8.294,0,8.294,0.789,0.338,4.075,1.195,1.896,88.20098443679404,2.5620963382365494,52.058497169032925,33.580390929524576,11.799015563205966,0,11.799015563205966,1.1224286567843629,0.4808376248328449,5.797080831934447,1.7000028451930467,2.6972430079380887
Lithuania,2021,LTU,2786652,83242844160,70.149,61.422,2.159,36.981,22.282,8.728,0,8.728,1.004,0.499,3.563,1.473,2.188,87.55933798058419,3.0777345364866213,52.71778642603601,31.763817018061552,12.442087556486905,0,12.442087556486905,1.4312392193758998,0.7113429984746753,5.079188584299135,2.0998161057178293,3.119075111548276
Lithuania,2022,LTU,2750058,84814258176,65.066,55.369,2.139,37.157,16.074,9.697,0,9.697,1.211,0.892,3.943,1.391,2.261,85.09667107244951,3.2874312236805703,57.1066301908831,24.70414655887868,14.903328927550486,0,14.903328927550486,1.861187102326868,1.3709156856115328,6.060000614760397,2.1378292810377153,3.474933144806812
Luxembourg,2015,LUX,569415,30976491520,43.034,40.87,0.571,31.355,8.943,2.165,0,2.165,0.267,0.279,0.274,0.942,0.402,94.97141794859878,1.326857833341079,72.8609936329414,20.781242738299948,5.030905795417577,0,5.030905795417577,0.6204396523678952,0.6483245805642052,0.6367058604824093,2.1889668634103265,0.9341450945763816
Luxembourg,2016,LUX,583355,32518553600,42.459,40.152,0.592,31.313,8.247,2.307,0,2.307,0.309,0.268,0.272,1.011,0.447,94.56652299865752,1.3942862526201745,73.7487929532019,19.42344379283544,5.433477001342471,0,5.433477001342471,0.7277608987493818,0.6311971549023765,0.6406180079606207,2.3811206104712777,1.0527803292588143
Luxembourg,2017,LUX,596290,32946911232,44.355,41.385,0.548,32.776,8.061,2.97,0,2.97,0.228,0.289,0.625,1.281,0.547,93.30402434900236,1.2354864164130315,73.89471311013416,18.17382482245519,6.695975650997633,0,6.695975650997633,0.5140344944200204,0.651561267049938,1.4090857851425995,2.888062225228272,1.233231879156803
Luxembourg,2018,LUX,607920,33348603904,46.431,43.115,0.486,34.679,7.951,3.316,0,3.316,0.245,0.314,0.674,1.389,0.693,92.85821972389138,1.0467144795503005,74.6893239430553,17.124335034782796,7.141780276108635,0,7.141780276108635,0.5276647067691844,0.6762723180633629,1.4516163769895114,2.991535827356723,1.4925373134328357
Luxembourg,2019,LUX,619981,34122293248,47.288,43.544,0.532,35.057,7.956,3.744,0,3.744,0.282,0.344,0.741,1.489,0.888,92.08255794281848,1.1250211470140417,74.13508712569786,16.824564371510746,7.917442057181527,0,7.917442057181527,0.5963457959736085,0.7274572830316359,1.5669937404838439,3.1487903907968198,1.8778548468956187
Luxembourg,2020,LUX,630401,33850189824,40.541,36.134,0.447,28.462,7.225,4.406,0,4.406,0.241,0.424,0.922,1.632,1.188,89.12952319873709,1.102587504008288,70.20547100466196,17.821464690066847,10.86801016255149,0,10.86801016255149,0.5944599294541328,1.0458548136454453,2.274240891936558,4.025554377050393,2.9303667891763894
Luxembourg,2021,LUX,639330,35577397248,43.215,38.818,0.459,30.57,7.79,4.397,0,4.397,0.279,0.471,0.822,1.583,1.24,89.82529214393149,1.0621312044429017,70.73932662270045,18.026148328126805,10.174707856068494,0,10.174707856068494,0.645609163484901,1.0898993405067683,1.9021173203748698,3.66307994909175,2.8693740599328934
Luxembourg,2022,LUX,647601,36128358400,38.764,34.434,0.478,27.839,6.117,4.33,0,4.33,0.167,0.72,0.814,1.483,1.145,88.82984212155607,1.2331028789598595,71.81663399030028,15.780105252295943,11.170157878443916,0,11.170157878443916,0.4308120936951811,1.8573934578474873,2.09988649262202,3.825714580538644,2.9537715406046843
Macao,2015,MAC,615243,NA,12.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macao,2016,MAC,626694,NA,12.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macao,2017,MAC,638612,NA,15.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macao,2018,MAC,650996,NA,14.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macao,2019,MAC,663660,NA,15.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macao,2020,MAC,676287,NA,13.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macao,2021,MAC,686616,NA,14.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macao,2022,MAC,695180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Madagascar,2015,MDG,24850912,32394176512,16.818,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Madagascar,2016,MDG,25501944,33687674880,17.631,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Madagascar,2017,MDG,26169540,35012612096,16.165,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Madagascar,2018,MDG,26846544,36130918400,15.56,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Madagascar,2019,MDG,27533134,37724651520,18.687,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Madagascar,2020,MDG,28225182,35031863296,12.631,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Madagascar,2021,MDG,28915652,37042696192,14.679,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
Madagascar,2022,MDG,29611718,38602186752,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2015,MWI,16938944,21251436544,9.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2016,MWI,17405624,21733840896,10.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2017,MWI,17881172,22603194368,10.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2018,MWI,18367886,23595927552,9.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2019,MWI,18867340,24881432576,10.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2020,MWI,19377058,25108604928,9.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2021,MWI,19889742,26255308800,9.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malawi,2022,MWI,20405318,26465351680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malaysia,2015,MYS,31068834,685237665792,1114.575,1069.424,202.296,398.729,468.398,45.151,0,45.151,37.497,0.735,0,4.521,2.397,95.94903887131866,18.15005719668932,35.77408429221901,42.02480766211336,4.050961128681336,0,4.050961128681336,3.3642419756409394,0.06594441827602449,0,0.4056254626202812,0.21505955184711656
Malaysia,2016,MYS,31526414,715730780160,1172.303,1110.921,217.847,443.145,449.93,61.382,0,61.382,53.605,0.83,0,4.521,2.426,94.76398166685574,18.58282372390073,37.80123398131711,38.3800092638166,5.236018333144246,0,5.236018333144246,4.572623289371433,0.07080080832344539,0,0.38565114991601995,0.20694308553334761
Malaysia,2017,MYS,31975812,757336178688,1188.477,1109.307,241.405,417.461,450.442,79.17,0,79.17,71.445,0.878,0,4.405,2.442,93.33853326568372,20.31213056710395,35.12571130951629,37.90077553036365,6.661466734316273,0,6.661466734316273,6.011475190516938,0.07387606154767824,0,0.3706424272409142,0.20547305501074065
Malaysia,2018,MYS,32399270,794013990912,1209.576,1128.875,258.943,423.154,446.778,80.701,0,80.701,69.649,1.672,0,5.067,4.313,93.32815796609721,21.407749492384106,34.98366369703103,36.936744776682076,6.671842033902789,0,6.671842033902789,5.758133428573318,0.1382302558913206,0,0.4189071211730392,0.35657122826511106
Malaysia,2019,MYS,32804024,829053861888,1240.781,1156.726,244.729,459.846,452.151,84.055,0,84.055,69.052,3.846,0,7.531,3.626,93.22563772333717,19.723786872945347,37.06101237849387,36.44083847189795,6.774362276662845,0,6.774362276662845,5.565204496200378,0.30996606169823687,0,0.6069564250258506,0.2922352937383793
Malaysia,2020,MYS,33199988,783174008832,1196.429,1106.194,288.092,381.966,436.137,90.235,0,90.235,71.695,5.408,0,9.193,3.939,92.4579728508754,24.079322717854545,31.92550498190866,36.45322873317179,7.5420271491246025,0,7.5420271491246025,5.9924157639107705,0.45201177838384055,0,0.7683698740167615,0.32922973281323
Malaysia,2021,MYS,33573872,807389757440,1246.65,1148.04,266.346,368.176,513.517,98.61,0,98.61,79.03,6.029,0,9.612,3.939,92.09000120322463,21.364938033930933,29.533229053864353,41.191753900453214,7.909998796775357,0,7.909998796775357,6.339389564031604,0.48361609112421283,0,0.7710263506196606,0.3159667909998797
Malaysia,2022,MYS,33938216,877584187392,1331.279,1226.946,263.048,444.445,519.453,104.333,0,104.333,82.865,7.175,0,10.354,3.939,92.16295006531313,19.759043746652655,33.38481265009063,39.01909366856985,7.837049934686869,0,7.837049934686869,6.2244653449802785,0.5389553955256562,0,0.7777483157174416,0.29588087846349265
Maldives,2015,MDV,435590,NA,6.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maldives,2016,MDV,454263,NA,7.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maldives,2017,MDV,472449,NA,7.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maldives,2018,MDV,489773,NA,8.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maldives,2019,MDV,504518,NA,9.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maldives,2020,MDV,514451,NA,8.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maldives,2021,MDV,521469,NA,9.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maldives,2022,MDV,523798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2015,MLI,18112910,23664472064,17.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2016,MLI,18700108,25049317376,21.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2017,MLI,19311356,26378184704,23.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2018,MLI,19934304,27630094336,24.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2019,MLI,20567430,28946665472,25.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2020,MLI,21224042,28586567680,24.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2021,MLI,21904990,29459888128,25.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mali,2022,MLI,22593598,30551085056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2015,MLT,456585,12865696768,29.281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2016,MLT,467717,13300698112,32.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2017,MLT,479507,14746505216,37.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2018,MLT,491590,15659758592,38.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2019,MLT,503646,16757308416,40.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2020,MLT,515364,15314071552,37.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2021,MLT,526751,17122043904,39.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malta,2022,MLT,533293,18295134208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martinique,2015,MTQ,383523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martinique,2016,MTQ,380350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martinique,2017,MTQ,377458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martinique,2018,MTQ,374843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martinique,2019,MTQ,372254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martinique,2020,MTQ,370399,NA,8.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Martinique,2021,MTQ,368799,NA,8.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2015,MRT,3946225,12316128256,11.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2016,MRT,4051896,12416318464,10.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2017,MRT,4160018,13137043456,16.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2018,MRT,4270717,13699198976,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2019,MRT,4383853,14424796160,18.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2020,MRT,4498605,14289417216,17.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2021,MRT,4614981,14638844928,18.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritania,2022,MRT,4736146,15674545152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2015,MUS,1293159,24404852736,23.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2016,MUS,1293909,25347373056,24.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2017,MUS,1294743,26345551872,26.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2018,MUS,1295386,27401224192,28.407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2019,MUS,1296284,28193386496,29.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2020,MUS,1297830,24077715456,24.977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2021,MUS,1298922,24920195072,25.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mauritius,2022,MUS,1299478,26988574720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mexico,2015,MEX,120149896,1916008792064,2205.421,2043.285,147.65,1087.805,807.829,162.136,29.917,132.219,83.19,0.545,23.55,1.954,22.981,92.64829708250716,6.6948668757575085,49.32414264668742,36.6292422172456,7.351702917492851,1.3565210451881977,5.995181872304653,3.7720689156401437,0.024711835064597645,1.067823331690412,0.08859986369949321,1.0420232690266396
Mexico,2016,MEX,121519224,1961906667520,2253.398,2092.615,144.633,1117.681,830.3,160.783,27.146,133.637,80.395,0.675,27.783,2.07,22.714,92.86486452903569,6.418440062518915,49.599804384312044,36.846575704780065,7.135135470964293,1.204669570133638,5.930465900830656,3.567723056468498,0.02995476165328983,1.2329379896494095,0.0918612690700888,1.0079888239893706
Mexico,2017,MEX,122839256,2007719477248,2293.264,2127.736,176.753,1090.648,860.335,165.528,27.792,137.736,82.175,3.158,28.262,2.187,21.955,92.78199108345136,7.70748592399305,47.558763404475016,37.51574175498329,7.218008916548639,1.2118971038659307,6.006111812682708,3.5833205422489516,0.13770765162667709,1.232391909522846,0.0953662552588799,0.957369059994837
Mexico,2018,MEX,124013864,2051539206144,2265.277,2081.753,157.545,1021.472,902.736,183.524,34.414,149.111,85.283,8.497,32.9,2.441,19.989,91.8983859369075,6.954778598820364,45.0925869110047,39.85102042708243,8.101614063092505,1.5191961071427469,6.582462100661419,3.764793444686897,0.375097614993663,1.4523610136861849,0.10775724116741572,0.8824086414155974
Mexico,2019,MEX,125085312,2047701155840,2241.414,2058.36,150.415,974.052,933.893,183.054,28.304,154.75,62.215,26.266,44.092,2.696,19.481,91.83310178307086,6.710719215637985,43.457032034242665,41.66535053319021,8.166898216929134,1.262774302293106,6.904123914636028,2.775703194501328,1.171849555682261,1.9671510930153908,0.1202812153399595,0.8691388560970887
Mexico,2020,MEX,125998296,1880176590848,2041.917,1827.884,66.491,838.945,922.448,214.033,28.17,185.863,70.429,41.589,51.745,2.951,19.149,89.51803623751603,3.2563027782226217,41.08614600887304,45.175587450420366,10.48196376248398,1.3795859479107135,9.102377814573266,3.4491607641250845,2.0367625128739317,2.5341382632105027,0.14452105545915922,0.9377952189045883
Mexico,2021,MEX,126705136,1973140979712,2175.894,1928.164,55.126,956.65,916.388,247.73,29.938,217.792,90.844,52.844,55.146,2.539,16.42,88.61479465451903,2.5334873849553334,43.965836571082974,42.11547069848072,11.385205345480985,1.3758942301417256,10.009311115339258,4.175019555180538,2.4286109525555934,2.5344065473777677,0.1166876695280193,0.7546323488184628
Mexico,2022,MEX,127504120,2033437638656,2273.084,2025.715,67.837,1048.408,909.47,247.369,27.144,220.225,92.707,53.034,53.521,2.723,18.24,89.1174721215758,2.984359574921121,46.12271257903359,40.01039996762108,10.882527878424202,1.1941485664410114,9.688379311983192,4.078467843687255,2.333129791947856,2.354554429136803,0.11979319725975812,0.8024340499515196
Micronesia (country),2015,FSM,109477,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (country),2016,FSM,109934,NA,0.749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (country),2017,FSM,110441,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (country),2018,FSM,110945,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (country),2019,FSM,111392,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (country),2020,FSM,112119,NA,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia (country),2021,FSM,113143,NA,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,2015,MDA,3277390,20583362560,38.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,2016,MDA,3225125,21490882560,38.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,2017,MDA,3180515,22393497600,38.689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,2018,MDA,3141839,23311636480,41.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,2019,MDA,3109496,24150849536,41.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,2020,MDA,3084848,22146328576,40.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,2021,MDA,3061509,25234640896,49.004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
